	docid	src	tgt	score
1551	A2A1CF50BE3A8E64190E1C4404DD0C55E3F6E104	La méthode d'identification est un classificateur à maximum de vraisemblance; celle de vérification est un test de rapport de vraisemblance appuyé sur une normalisation des locuteurs.	The identification system is a maximum likelihood classifier and the verification system is a likelihood ratio hypothesis tester using background speaker normalization.	0.642578125
1552	A2A1CF50BE3A8E64190E1C4404DD0C55E3F6E104	Les systèmes ont été évalués sur quatre bases de données publiques de parole: TIMIT, NTIMIT, Switchboard et YOHO.	The systems are evaluated on four publically available speech databases: TIMIT, NTIMIT, Switchboard and YOHO.	0.83251953125
1553	A2A1CF50BE3A8E64190E1C4404DD0C55E3F6E104	On y trouve une variabilité et des différences de qualité permettant d'évaluer les systèmes selon différents points de vue.	The different levels of degradations and variabilities found in these databases allow the examination of system performance for different task domains.	0.69873046875
1554	A2A1CF50BE3A8E64190E1C4404DD0C55E3F6E104	Les contraintes y varient de l'élocution par mots isolés à la parole spontanée; la qualité sonore va de la quasi-perfection à l'enregistrement téléphonique.	Constraints on the speech range from vocabulary-dependent to extemporaneous and speech quality varies from near-ideal, clean speech to noisy, telephone speech.	0.5224609375
1555	A2A1CF50BE3A8E64190E1C4404DD0C55E3F6E104	L'identification dans un ensemble fermé de 630 locuteurs, pour TIMIT et NTIMIT, a atteint les taux respectifs de 99.5% et de 60.7%.	Closed set identification accuracies on the 630 speaker TIMIT and NTIMIT databases were 99.5% and 60.7%, respectively.	0.62353515625
1556	A2A1CF50BE3A8E64190E1C4404DD0C55E3F6E104	Pour une population de 113 locuteurs extraits de Switchboard, le taux d'identification a été de 82.8%.	On a 113 speaker population from the Switchboard database the identification accuracy was 82.8%.	0.62744140625
1557	A2A1CF50BE3A8E64190E1C4404DD0C55E3F6E104	Les taux globaux d'erreurs (à seuil égal) de 0.24%, 7.19%, 5.15% et 0.51% ont été obtenus dans les expériences de vérification sur les bases de données TIMIT, NTIMIT, Switchboard et YOHO.	Global threshold equal error rates of 0.24%, 7.19%, 5.15% and 0.51% were obtained in verification experiments on the TIMIT, NTIMIT, Switchboard and YOHO databases, respectively.	0.80517578125
1558	A2A433AEE2D6C70B6EF5E2092999D0EBA73AB8C2	Dans tout dialogue, il existe au moins deux sortes de frontiéres entre unités de discours.	In a dialogue, there are at least two sorts of boundaries between discourse units.	0.87841796875
1559	A2A433AEE2D6C70B6EF5E2092999D0EBA73AB8C2	Un premier type de frontière signale la fin d'une unité de thème du discours; l'autre tupe de frontiére indique la fin d'un tour de parole.	One type of boundary signals the end of a topical unit; another type of boundary the end of a turn at talk.	0.66943359375
1560	A2A433AEE2D6C70B6EF5E2092999D0EBA73AB8C2	Ces deux types de frontiéres ne coïncident pas nécessairement, car le locuteur peut souhaiter passer à autre sujet sans vouloir être interrompu par son interlocuteur.	These two do not necessarily coincide, as a speaker may wish to a new topical unit without wanting to be interrupted by his interlocutor.	0.640625
1561	A2A433AEE2D6C70B6EF5E2092999D0EBA73AB8C2	Pour tester si des indices prosodiques peuvent permettre de distinguer, de fçon non ambigue, les frontières de théme des frontières de tour de parole, une série d'expériences de production de parole a été menée. Les paramètres finalité-thème et finalité-tour de parole étaient manipulés de façon indépendante. Les indices visuels ainsi que les indice verbaux non-prosodiques ne pouvaient pas être utilisés.	In order to test whether prosodic cues can differentiate unambigously between topic and turn boundaries, a series of production experiments was set up in which topic-finality and turn-finality were varied independently, and in which visual and non-prosodic verbal cues could not be used.	0.5009765625
1562	A2A433AEE2D6C70B6EF5E2092999D0EBA73AB8C2	Dans la condition la plus complexe, le locuteur devait donner des indices clairs de finalité-thème sans perdre la parole prématurément.	In the most complex condition, the speaker had to give clear cues for topic finality, while not prematurely losing the floor.	0.6142578125
1563	A2A433AEE2D6C70B6EF5E2092999D0EBA73AB8C2	Dans cette condition, les locuteurs évitent d'utiliser une intonation basse pour les frontières de thèmes intra-tour de parole, et les réservent pour les frontières de thème qui sont aussi des fins de tour de parole.	In this condition, speakers avoided using low tones at turn-internal topical boundaries, reserving them to signal turn-final topic boundaries.	0.64794921875
1564	A2A433AEE2D6C70B6EF5E2092999D0EBA73AB8C2	Les auditeurs confrontés à des extraits hors contexte ont pu distinguer de façon fiable les unités de thème finales de tour de parole des unités non finales.	When listeners were confronted with portions of the description taken out of their contexts, they could reliably differentiate between turn-final and non-turn-final topical units.	0.65478515625
1565	A2A433AEE2D6C70B6EF5E2092999D0EBA73AB8C2	Il est intéressant de remarquer que, même quand les parties finales des unités de thème supprimées, les auditeurs continuaient à faire la distinction entre les expressions de fin de tour de parole et de non-fin de tour de parole. Apparemment, ils se basaient sur d'autres indices prosodiques, plus globaux.	Interestingly, when the final parts of a topical unit were removed, listeners could still discriminated between turn-final and non-turn-final expressions, apparently basing themselves on other, more global, prosodic cues.	0.63134765625
1566	A2A433AEE2D6C70B6EF5E2092999D0EBA73AB8C2	Ceci a été observé également pour des unités minimalement et maximalement incomplètes.	This holds similarly for both minimally and maximally incomplete units.	0.720703125
1567	3D3104A65AD196C89F1AEA2EBFE7A5142EBCEC8D	Cet article présente une édition critique accompagnée d’une étude d’un recueil de poésie des XVIIe et XVIIIe siècles que l’on avait jusque-là pris pour le Kitāb al-Ġilmān, œuvre d’al-Ṯaʿālibī disparue.	This article presents a critical edition and study of a 17th/18th-century poetry collection that had previously been mistaken for al-Ṯaʿālibī’s lost Kitāb al-Ġilmān.	0.65087890625
1568	3D3104A65AD196C89F1AEA2EBFE7A5142EBCEC8D	Nous l’accompagnons d’une analyse codicologique du manuscrit Berlin MS Wetzstein II 1786 – qui contient ledit recueil – et nous expliquons et corrigeons l’attribution erronée de longue date à al-Ṯaʿālibī.	It provides a codicological analysis of Berlin MS Wetzstein II 1786 in which the poetry collection is contained and also explains and corrects long-held misconceptions regarding al-Ṯaʿālibī’s connection with the text.	0.59716796875
1569	3D3104A65AD196C89F1AEA2EBFE7A5142EBCEC8D	Enfin, cette contribution situe la collection poétique aux époques mamelouke puis ottomane qui virent fleurir des anthologies épigrammatiques. L’appareil critique de l’édition fait ressortir les caractéristiques clés de l’intertextualité ainsi que la popularité qui s’attacha à ces collections poétiques.	Finally, the article situates this poetry collection in the context of Mamluk- and Ottoman-era epigram anthologies and the critical apparatus to the edition demonstrates the key features of intertextuality and popularity that characterised these poetry collections.	0.580078125
1570	732F5CC22284C812D5E7B125AAF3175781E2636F	L’apprentissage par arbres se prête mal au traitement des très grandes bases de données dans la mesure où il nécessite à chaque noeud de scanner à nouveau l’ensemble de la base.	Induction of decision trees is not well adapted to handling of very large databases. It requires to access the whole database at each node.	0.5927734375
1571	732F5CC22284C812D5E7B125AAF3175781E2636F	Dans cet article, nous proposons de limiter l’espace de recherche des arbres à celui des arbres par niveau où les différents noeuds de chaque niveau sont segmentés par la même variable.	In this paper, we propose to limit the tree search space to oblivious decision trees The different nodes at the same level are splitted with the same attribute.	0.5224609375
